time,value
2018-06-29 03:05:00,324.8883266489827
2018-06-29 04:05:00,320.99486208267535
2018-06-29 05:05:00,337.2948656510198
2018-06-29 06:05:00,382.4904762081943
2018-06-29 07:05:00,412.0688024473659
2018-06-29 08:05:00,415.3252205996521
2018-06-29 09:05:00,412.71216500274465
2018-06-29 10:05:00,409.21511048420115
2018-06-29 11:05:00,406.1177734061424
2018-06-29 12:05:00,398.03655072212
2018-06-29 13:05:00,396.77087781844443
2018-06-29 14:05:00,397.4267885827157
2018-06-29 15:05:00,404.18249235535853
2018-06-29 16:05:00,417.43913464883707
2018-06-29 17:05:00,404.0427820226228
2018-06-29 18:05:00,402.5750503463259
2018-06-29 19:05:00,382.7928873468355
2018-06-29 20:05:00,368.35077662503016
2018-06-29 21:05:00,372.02306309649924
2018-06-29 22:05:00,359.59612409468536
2018-06-29 23:05:00,347.4953069427652
2018-06-30 00:05:00,334.8974603582847
2018-06-30 01:05:00,339.70439770741376
2018-06-30 02:05:00,360.7632930016086
2018-06-30 03:05:00,382.1829203833
2018-06-30 04:05:00,399.21781128009485
2018-06-30 05:05:00,413.4417234839181
2018-06-30 06:05:00,404.6130876026626
2018-06-30 07:05:00,407.3570318207749
2018-06-30 08:05:00,409.2673907601495
2018-06-30 09:05:00,410.63390236630806
2018-06-30 10:05:00,401.19018402174635
2018-06-30 11:05:00,411.2695534262845
2018-06-30 12:05:00,416.310047805322
2018-06-30 13:05:00,437.4801847051803
2018-06-30 14:05:00,452.11897950354427
2018-06-30 15:05:00,463.23503781012386
2018-06-30 16:05:00,476.7089076144344
2018-06-30 17:05:00,481.1095222843349
2018-06-30 18:05:00,479.0343137354989
2018-06-30 19:05:00,465.1516714285147
2018-06-30 20:05:00,470.15400229476484
2018-06-30 21:05:00,454.41478498886164
2018-06-30 22:05:00,455.93489711774555
2018-06-30 23:05:00,447.51285712252684
2018-07-01 00:05:00,447.49331724664216
2018-07-01 01:05:00,441.2311309985714
2018-07-01 02:05:00,408.6695511452171
2018-07-01 03:05:00,387.5327613571653
2018-07-01 04:05:00,368.64946891873603
2018-07-01 05:05:00,389.7203054949697
2018-07-01 06:05:00,422.16307786734393
2018-07-01 07:05:00,419.673015780809
2018-07-01 08:05:00,428.5233054863011
2018-07-01 09:05:00,446.9955638385391
2018-07-01 10:05:00,448.00772268370906
2018-07-01 11:05:00,436.32974864094433
2018-07-01 12:05:00,412.8921482412768
2018-07-01 13:05:00,407.1865150232145
2018-07-01 14:05:00,406.6580370349645
2018-07-01 15:05:00,399.1492496260445
2018-07-01 16:05:00,388.2091380331244
2018-07-01 17:05:00,351.6572078439926
2018-07-01 18:05:00,376.04217192398727
2018-07-01 19:05:00,387.78670881439024
2018-07-01 20:05:00,386.2637252807298
2018-07-01 21:05:00,418.4870949050802
2018-07-01 22:05:00,430.37247981327835
2018-07-01 23:05:00,416.25202398532707
2018-07-02 00:05:00,423.3380198982702
2018-07-02 01:05:00,423.1122145815938
2018-07-02 02:05:00,424.4849533224263
2018-07-02 03:05:00,428.9645675035994
2018-07-02 04:05:00,424.9806497181575
2018-07-02 05:05:00,426.4113394878966
2018-07-02 06:05:00,423.6046842470791
2018-07-02 07:05:00,424.5075960321683
2018-07-02 08:05:00,439.4568866994415
2018-07-02 09:05:00,445.298935074539
2018-07-02 10:05:00,459.469731737932
2018-07-02 11:05:00,467.86514197211636
2018-07-02 12:05:00,463.1420688178071
2018-07-02 13:05:00,460.35900790651453
2018-07-02 14:05:00,455.52970478530676
2018-07-02 15:05:00,440.9207107583123
2018-07-02 16:05:00,438.0013059401276
2018-07-02 17:05:00,445.5448458991056
2018-07-02 18:05:00,442.36378836627625
2018-07-02 19:05:00,452.4312091510124
2018-07-02 20:05:00,450.5497248167527
2018-07-02 21:05:00,454.35037209527485
2018-07-02 22:05:00,470.88289298927384
2018-07-02 23:05:00,459.51791177627007
2018-07-03 00:05:00,462.12845443893434
2018-07-03 01:05:00,461.2265836361596
2018-07-03 02:05:00,454.6480328182454
2018-07-03 03:05:00,447.3170042443204
2018-07-03 04:05:00,439.6192048090279
2018-07-03 05:05:00,435.31708420105286
2018-07-03 06:05:00,425.1925353625569
2018-07-03 07:05:00,420.05800097001895
2018-07-03 08:05:00,427.03142955051595
2018-07-03 09:05:00,440.7167236569696
2018-07-03 10:05:00,433.03600880372016
2018-07-03 11:05:00,436.10555486088435
2018-07-03 12:05:00,436.42883056897205
2018-07-03 13:05:00,432.2091257352251
2018-07-03 14:05:00,429.42568018399646
2018-07-03 15:05:00,434.9828788112613
2018-07-03 16:05:00,441.03435184977974
2018-07-03 17:05:00,444.7657076798228
2018-07-03 18:05:00,454.7794831170326
2018-07-03 19:05:00,441.7012991453062
2018-07-03 20:05:00,424.38268926055065
2018-07-03 21:05:00,403.5414803026514
2018-07-03 22:05:00,419.4707621027797
2018-07-03 23:05:00,384.1204239586591
2018-07-04 00:05:00,416.7123128256601
2018-07-04 01:05:00,413.6985092455401
2018-07-04 02:05:00,415.91659932592694
2018-07-04 03:05:00,422.63707885370195
2018-07-04 04:05:00,426.1850702505094
2018-07-04 05:05:00,425.8006699273555
2018-07-04 06:05:00,446.8573736463165
2018-07-04 07:05:00,452.30661717708557
2018-07-04 08:05:00,460.65507375791816
2018-07-04 09:05:00,461.8653849512334
2018-07-04 10:05:00,469.4922838124025
2018-07-04 11:05:00,475.59905503564295
2018-07-04 12:05:00,476.63364866196474
2018-07-04 13:05:00,465.2763671986006
2018-07-04 14:05:00,459.70035153403217
2018-07-04 15:05:00,456.5966881932855
2018-07-04 16:05:00,439.5324891793105
2018-07-04 17:05:00,431.845737265292
2018-07-04 18:05:00,416.49410115243774
2018-07-04 19:05:00,402.4141215358421
2018-07-04 20:05:00,416.7565045932263
2018-07-04 21:05:00,408.7534529989444
2018-07-04 22:05:00,406.69343301772926
2018-07-04 23:05:00,413.84347080430933
2018-07-05 00:05:00,413.28456942377255
2018-07-05 01:05:00,410.5696258109732
2018-07-05 02:05:00,419.0644612041532
2018-07-05 03:05:00,433.3732886989181
2018-07-05 04:05:00,438.49863256693834
2018-07-05 05:05:00,427.5341705738223
2018-07-05 06:05:00,447.42175621789096
2018-07-05 07:05:00,431.7730192128413
2018-07-05 08:05:00,419.4016091433007
2018-07-05 09:05:00,406.5016891675612
2018-07-05 10:05:00,397.58618450404134
2018-07-05 11:05:00,376.2950079193573
2018-07-05 12:05:00,379.75914840951407
2018-07-05 13:05:00,374.78945255774363
2018-07-05 14:05:00,355.38428689960415
2018-07-05 15:05:00,379.24740012973194
2018-07-05 16:05:00,397.37185425697203
2018-07-05 17:05:00,391.8587858363379
2018-07-05 18:05:00,386.2586311186102
2018-07-05 19:05:00,403.7122260746697
2018-07-05 20:05:00,433.15505451361275
2018-07-05 21:05:00,426.4142361693029
2018-07-05 22:05:00,433.08637836933013
2018-07-05 23:05:00,442.3624468457599
2018-07-06 00:05:00,456.96566680164676
2018-07-06 01:05:00,464.1888469210411
2018-07-06 02:05:00,451.63989891447363
2018-07-06 03:05:00,436.3430802792918
2018-07-06 04:05:00,461.5582075323355
2018-07-06 05:05:00,456.28844637815774
2018-07-06 06:05:00,454.220858551794
2018-07-06 07:05:00,443.3954076842559
2018-07-06 08:05:00,430.18377486520626
2018-07-06 09:05:00,436.8264718515027
2018-07-06 10:05:00,447.29671377687316
2018-07-06 11:05:00,440.40754835685726
2018-07-06 12:05:00,420.3411096138835
2018-07-06 13:05:00,422.03482093171567
2018-07-06 14:05:00,401.61312778005504
2018-07-06 15:05:00,398.50392838167824
2018-07-06 16:05:00,407.3379021951705
2018-07-06 17:05:00,428.1065653809126
2018-07-06 18:05:00,428.2318954643692
2018-07-06 19:05:00,422.64629202939534
2018-07-06 20:05:00,418.2450865634088
2018-07-06 21:05:00,423.0552243976431
2018-07-06 22:05:00,412.79722445645416
2018-07-06 23:05:00,418.2786287138346
2018-07-07 00:05:00,405.35388283281026
2018-07-07 01:05:00,397.70364513223234
2018-07-07 02:05:00,392.14431941628686
2018-07-07 03:05:00,377.54457070787583
2018-07-07 04:05:00,374.25930127314814
2018-07-07 05:05:00,411.42669626218867
2018-07-07 06:05:00,414.5314019689867
2018-07-07 07:05:00,403.6563249317418
2018-07-07 08:05:00,403.3128278180123
2018-07-07 09:05:00,412.04166020115434
2018-07-07 10:05:00,420.9881118636732
2018-07-07 11:05:00,410.9156318152279
2018-07-07 12:05:00,411.32212364348084
2018-07-07 13:05:00,422.6640883690603
2018-07-07 14:05:00,444.6355131140286
2018-07-07 15:05:00,439.80347727420803
2018-07-07 16:05:00,448.7849115115794
2018-07-07 17:05:00,460.99066304446166
2018-07-07 18:05:00,474.3208857336714
2018-07-07 19:05:00,469.65410052035463
2018-07-07 20:05:00,463.35071251994435
2018-07-07 21:05:00,451.3156476147057
2018-07-07 22:05:00,429.571333778709
2018-07-07 23:05:00,422.20451676267504
2018-07-08 00:05:00,404.405240178901
2018-07-08 01:05:00,354.9467340210171
2018-07-08 02:05:00,346.01695821283056
2018-07-08 03:05:00,380.1307232414874
2018-07-08 04:05:00,390.757794236937
2018-07-08 05:05:00,405.6015948624716
2018-07-08 06:05:00,411.4283129515941
2018-07-08 07:05:00,416.85139995620733
2018-07-08 08:05:00,416.241176472801
2018-07-08 09:05:00,392.5316137701378
2018-07-08 10:05:00,373.90866906916733
2018-07-08 11:05:00,399.8126655992791
2018-07-08 12:05:00,421.1344955734675
2018-07-08 13:05:00,407.0845132462243
2018-07-08 14:05:00,402.9027144739639
2018-07-08 15:05:00,407.25618858047983
2018-07-08 16:05:00,412.6929957533098
2018-07-08 17:05:00,423.7768553574383
2018-07-08 18:05:00,413.93904098995307
2018-07-08 19:05:00,420.8771032889322
2018-07-08 20:05:00,387.38236151346325
2018-07-08 21:05:00,350.6202245051568
2018-07-08 22:05:00,370.0714604909668
2018-07-08 23:05:00,402.10240999763766
2018-07-09 00:05:00,362.1670786672845
2018-07-09 01:05:00,336.8718352221697
2018-07-09 02:05:00,331.467594336215
2018-07-09 03:05:00,315.0345304329258
2018-07-09 04:05:00,335.5660144110996
2018-07-09 05:05:00,366.6940144226121
2018-07-09 06:05:00,348.63309645526476
2018-07-09 07:05:00,336.13016609730613
2018-07-09 08:05:00,338.0508586913324
2018-07-09 09:05:00,351.58014456970716
2018-07-09 10:05:00,388.41034003072906
2018-07-09 11:05:00,408.55943178581333
2018-07-09 12:05:00,412.8836112863098
2018-07-09 13:05:00,422.457330165545
2018-07-09 14:05:00,415.8765246414987
2018-07-09 15:05:00,410.767918203516
2018-07-09 16:05:00,420.7570377665489
2018-07-09 17:05:00,402.0858155754742
2018-07-09 18:05:00,397.62578919914506
2018-07-09 19:05:00,374.9185679122938
2018-07-09 20:05:00,354.06723908380803
2018-07-09 21:05:00,342.29944082380433
2018-07-09 22:05:00,363.76603928513833
2018-07-09 23:05:00,376.0463711077404
2018-07-10 00:05:00,396.07104383442487
2018-07-10 01:05:00,413.90260719349226
2018-07-10 02:05:00,412.3107636860874
2018-07-10 03:05:00,409.19041287540074
2018-07-10 04:05:00,407.3660499823135
2018-07-10 05:05:00,399.17091541204576
2018-07-10 06:05:00,408.0429048847688
2018-07-10 07:05:00,410.22467687360887
2018-07-10 08:05:00,387.34930652764626
2018-07-10 09:05:00,393.2358016552551
2018-07-10 10:05:00,406.9593905571378
2018-07-10 11:05:00,406.7666053851576
2018-07-10 12:05:00,428.15134859998204
2018-07-10 13:05:00,439.91490505601973
2018-07-10 14:05:00,430.67434653338887
2018-07-10 15:05:00,412.78150666770813
2018-07-10 16:05:00,427.07161813995265
2018-07-10 17:05:00,413.21910959344257
2018-07-10 18:05:00,392.32152929099215
2018-07-10 19:05:00,388.13411883695653
2018-07-10 20:05:00,444.5917785470608
2018-07-10 21:05:00,438.18283318589937
2018-07-10 22:05:00,439.966918828825
2018-07-10 23:05:00,426.52645882264
2018-07-11 00:05:00,418.33643754235135
2018-07-11 01:05:00,411.15442547160865
2018-07-11 02:05:00,398.24238639850915
2018-07-11 03:05:00,402.71979607604305
2018-07-11 04:05:00,419.9990280440478
2018-07-11 05:05:00,430.1677951106205
2018-07-11 06:05:00,423.4865266966673
2018-07-11 07:05:00,426.4423492813707
2018-07-11 08:05:00,433.9238180130914
2018-07-11 09:05:00,435.40548397652555
2018-07-11 10:05:00,427.25937525965577
2018-07-11 11:05:00,429.0920183154054
2018-07-11 12:05:00,430.741241538102
2018-07-11 13:05:00,419.55774921266874
2018-07-11 14:05:00,426.9775908016088
2018-07-11 15:05:00,434.60630547921454
2018-07-11 16:05:00,453.63470907235114
2018-07-11 17:05:00,457.79645572542904
2018-07-11 18:05:00,458.2929057394489
2018-07-11 19:05:00,447.28868438286764
2018-07-11 20:05:00,444.4369966506562
2018-07-11 21:05:00,442.06106208253254
2018-07-11 22:05:00,446.7316740687779
2018-07-11 23:05:00,444.82610271985675
2018-07-12 00:05:00,440.599529334542
2018-07-12 01:05:00,451.582961941289
2018-07-12 02:05:00,440.74551439645387
2018-07-12 03:05:00,462.23275732944614
2018-07-12 04:05:00,460.4945467299658
2018-07-12 05:05:00,461.83994640528886
2018-07-12 06:05:00,454.2960786082013
2018-07-12 07:05:00,459.82597750740365
2018-07-12 08:05:00,459.6567978262969
2018-07-12 09:05:00,450.23801661515773
2018-07-12 10:05:00,450.653477386885
2018-07-12 11:05:00,450.0449611227611
2018-07-12 12:05:00,442.9555720772992
2018-07-12 13:05:00,448.4559541209661
2018-07-12 14:05:00,442.9369813968012
2018-07-12 15:05:00,430.0279474596913
2018-07-12 16:05:00,416.8217725574442
2018-07-12 17:05:00,413.7184064509626
2018-07-12 18:05:00,404.8378417484463
2018-07-12 19:05:00,384.98508731550356
2018-07-12 20:05:00,366.75048256521256
2018-07-12 21:05:00,369.72354306354157
2018-07-12 22:05:00,382.69740219848853
2018-07-12 23:05:00,387.3170972459109
2018-07-13 00:05:00,390.7810285498327
2018-07-13 01:05:00,399.3663494719636
2018-07-13 02:05:00,390.0866104812096
2018-07-13 03:05:00,398.05353544067185
2018-07-13 04:05:00,379.0252210511103
2018-07-13 05:05:00,391.4407872536064
2018-07-13 06:05:00,399.1056634156117
2018-07-13 07:05:00,423.11139475806
2018-07-13 08:05:00,407.4075914582317
2018-07-13 09:05:00,390.7816917499658
2018-07-13 10:05:00,368.79920918919396
2018-07-13 11:05:00,411.84490549180026
2018-07-13 12:05:00,411.6786917184475
2018-07-13 13:05:00,385.78318924803324
2018-07-13 14:05:00,405.6376495905293
2018-07-13 15:05:00,426.54302882767894
2018-07-13 16:05:00,427.57184003993916
2018-07-13 17:05:00,402.8063509147854
2018-07-13 18:05:00,421.70288156841895
2018-07-13 19:05:00,426.6872974172865
2018-07-13 20:05:00,394.37074957353383
2018-07-13 21:05:00,388.16564110168764
2018-07-13 22:05:00,391.09534960799454
2018-07-13 23:05:00,404.7549513855513
2018-07-14 00:05:00,388.30241988847274
2018-07-14 01:05:00,387.13166727526163
2018-07-14 02:05:00,380.05877813811907
2018-07-14 03:05:00,366.33164185304906
2018-07-14 04:05:00,362.6793763300023
2018-07-14 05:05:00,380.23368286305555
2018-07-14 06:05:00,366.6939465337581
2018-07-14 07:05:00,364.21678904600793
2018-07-14 08:05:00,364.00108700498356
2018-07-14 09:05:00,343.03212905838836
2018-07-14 10:05:00,342.853370917578
2018-07-14 11:05:00,358.19026522461803
2018-07-14 12:05:00,372.46005214128564
2018-07-14 13:05:00,347.95752383266085
2018-07-14 14:05:00,364.79692335104585
2018-07-14 15:05:00,353.0593673010311
2018-07-14 16:05:00,353.20963574592963
2018-07-14 17:05:00,358.33455040279085
2018-07-14 18:05:00,367.5317236111053
2018-07-14 19:05:00,376.9400288737349
2018-07-14 20:05:00,375.0666920606124
2018-07-14 21:05:00,380.4698972128961
2018-07-14 22:05:00,386.53318546950635
2018-07-14 23:05:00,386.52467791397584
2018-07-15 00:05:00,389.5555583653108
2018-07-15 01:05:00,351.600444390965
2018-07-15 02:05:00,392.7687370260235
2018-07-15 03:05:00,398.9017492446038
2018-07-15 04:05:00,413.36062768354384
2018-07-15 05:05:00,419.94297498177093
2018-07-15 06:05:00,425.3484246662112
2018-07-15 07:05:00,416.47479176936696
2018-07-15 08:05:00,406.71524759972004
2018-07-15 09:05:00,404.0222415576623
2018-07-15 10:05:00,385.4910928182353
2018-07-15 11:05:00,378.4819229576515
2018-07-15 12:05:00,345.78009111500256
2018-07-15 13:05:00,347.75549359815795
2018-07-15 14:05:00,354.41175743118134
2018-07-15 15:05:00,360.8184046555532
2018-07-15 16:05:00,380.206716985274
2018-07-15 17:05:00,380.6163807485503
2018-07-15 18:05:00,463.44625729506186
2018-07-15 19:05:00,433.99763240248376
2018-07-15 20:05:00,425.34619129615515
2018-07-15 21:05:00,441.60881006646827
2018-07-15 22:05:00,447.49646514626716
2018-07-15 23:05:00,463.89711641207225
2018-07-16 00:05:00,454.2875614528398
2018-07-16 01:05:00,460.124980738087
2018-07-16 02:05:00,468.188252235513
2018-07-16 03:05:00,468.1816862849198
2018-07-16 04:05:00,461.3731458648896
2018-07-16 05:05:00,450.9812551109114
2018-07-16 06:05:00,432.7990961946963
2018-07-16 07:05:00,432.41136798727007
2018-07-16 08:05:00,433.9301590664229
2018-07-16 09:05:00,434.30214272527263
2018-07-16 10:05:00,396.3913553585118
2018-07-16 11:05:00,408.7480292261437
2018-07-16 12:05:00,391.2803673549411
2018-07-16 13:05:00,369.91288955826377
2018-07-16 14:05:00,343.39740008219917
2018-07-16 15:05:00,334.7151566893884
2018-07-16 16:05:00,352.12568101748343
2018-07-16 17:05:00,366.79467041632495
2018-07-16 18:05:00,394.41815367197427
2018-07-16 19:05:00,402.0813918337106
2018-07-16 20:05:00,414.15113293042225
2018-07-16 21:05:00,406.42865699138827
2018-07-16 22:05:00,383.78969879994276
2018-07-16 23:05:00,383.08611406239487
2018-07-17 00:05:00,385.874136768974
2018-07-17 01:05:00,374.1046206127895
2018-07-17 02:05:00,367.18902894597403
2018-07-17 03:05:00,359.5146646624787
2018-07-17 04:05:00,356.38919246423484
2018-07-17 05:05:00,362.6637851419026
2018-07-17 06:05:00,357.3349376210683
2018-07-17 07:05:00,349.0955079924591
2018-07-17 08:05:00,337.4235958246525
2018-07-17 09:05:00,346.78678332704044
2018-07-17 10:05:00,341.8134771202356
2018-07-17 11:05:00,339.77934820973553
2018-07-17 12:05:00,359.7212925043827
2018-07-17 13:05:00,325.87115023021113
2018-07-17 14:05:00,347.9728570213988
2018-07-17 15:05:00,367.6775202116594
2018-07-17 16:05:00,342.7854217855204
2018-07-17 17:05:00,364.53140821837934
2018-07-17 18:05:00,352.4972459663667
2018-07-17 19:05:00,356.6648591190385
2018-07-17 20:05:00,357.9025298669131
2018-07-17 21:05:00,354.7149428295323
2018-07-17 22:05:00,356.14649982095347
2018-07-17 23:05:00,343.27827653833083
2018-07-18 00:05:00,309.42861652820443
2018-07-18 01:05:00,300.3772806596289
2018-07-18 02:05:00,305.7987041083535
2018-07-18 03:05:00,316.0464141930872
2018-07-18 04:05:00,321.195695861956
2018-07-18 05:05:00,366.74470254920305
2018-07-18 06:05:00,386.91188756457643
2018-07-18 07:05:00,396.914220854999
2018-07-18 08:05:00,419.07387476951067
2018-07-18 09:05:00,419.82263411799534
2018-07-18 10:05:00,433.1705231058484
2018-07-18 11:05:00,423.36953858828383
2018-07-18 12:05:00,415.8348660093116
2018-07-18 13:05:00,423.3231464980656
2018-07-18 14:05:00,427.7640178024047
2018-07-18 15:05:00,409.5495537395337
2018-07-18 16:05:00,399.63402613896756
2018-07-18 17:05:00,380.98022627043036
2018-07-18 18:05:00,373.8628214080163
2018-07-18 19:05:00,355.874900249577
2018-07-18 20:05:00,310.50604394299444
2018-07-18 21:05:00,314.8083954989153
2018-07-18 22:05:00,315.15749203366516
2018-07-18 23:05:00,339.5664889186093
2018-07-19 00:05:00,341.30621509891733
2018-07-19 01:05:00,357.9265527743546
2018-07-19 02:05:00,382.61265564232764
2018-07-19 03:05:00,389.18352800824164
2018-07-19 04:05:00,397.4286637315377
2018-07-19 05:05:00,400.644678964863
2018-07-19 06:05:00,405.28171088223843
2018-07-19 07:05:00,408.7040471206497
2018-07-19 08:05:00,403.8800849235718
2018-07-19 09:05:00,409.2853496505336
2018-07-19 10:05:00,404.1963769353535
2018-07-19 11:05:00,407.56337034694786
2018-07-19 12:05:00,406.29145081692207
2018-07-19 13:05:00,414.8310622217985
2018-07-19 14:05:00,425.7059688762968
2018-07-19 15:05:00,413.7439917580473
2018-07-19 16:05:00,410.38349247622364
2018-07-19 17:05:00,425.8958358058596
2018-07-19 18:05:00,422.17597383696483
2018-07-19 19:05:00,416.2899004377861
2018-07-19 20:05:00,423.03644799259905
2018-07-19 21:05:00,423.11819611762576
2018-07-19 22:05:00,430.2252565614973
2018-07-19 23:05:00,432.3711623363614
2018-07-20 00:05:00,431.8487860014673
2018-07-20 01:05:00,435.1037775088346
2018-07-20 02:05:00,431.8343593734408
2018-07-20 03:05:00,424.07716867034316
2018-07-20 04:05:00,438.1930996829916
2018-07-20 05:05:00,449.60985767362405
2018-07-20 06:05:00,429.40510417432563
2018-07-20 07:05:00,431.752726747948
2018-07-20 08:05:00,424.4652952125829
2018-07-20 09:05:00,411.9965977924813
2018-07-20 10:05:00,415.2851972147631
2018-07-20 11:05:00,414.3864809043565
2018-07-20 12:05:00,407.30230745347063
2018-07-20 13:05:00,413.758094472973
2018-07-20 14:05:00,419.6838266362252
2018-07-20 15:05:00,420.0774559625167
2018-07-20 16:05:00,420.8352938439778
2018-07-20 17:05:00,417.5805081683331
2018-07-20 18:05:00,411.11161630778787
2018-07-20 19:05:00,437.8549160400196
2018-07-20 20:05:00,446.83840651048723
2018-07-20 21:05:00,467.26482811115477
2018-07-20 22:05:00,467.641471585512
2018-07-20 23:05:00,472.22158801260065
2018-07-21 00:05:00,465.6178763746423
2018-07-21 01:05:00,467.5999328267795
2018-07-21 02:05:00,456.770661655359
2018-07-21 03:05:00,464.102190530788
2018-07-21 04:05:00,469.2973805295672
2018-07-21 05:05:00,471.1751587729982
2018-07-21 06:05:00,461.9217126868957
2018-07-21 07:05:00,476.7989816389363
2018-07-21 08:05:00,486.022503219157
2018-07-21 09:05:00,488.5202209545144
2018-07-21 10:05:00,493.0095814038322
2018-07-21 11:05:00,495.3505043332344
2018-07-21 12:05:00,487.3761242706738
2018-07-21 13:05:00,492.24230086426667
2018-07-21 14:05:00,494.56858761560716
2018-07-21 15:05:00,493.6366637740887
2018-07-21 16:05:00,493.96012072682083
2018-07-21 17:05:00,491.5069143530753
2018-07-21 18:05:00,492.9116307671018
2018-07-21 19:05:00,486.49499312569833
2018-07-21 20:05:00,472.21064258415566
2018-07-21 21:05:00,476.7266993657268
2018-07-21 22:05:00,475.6252291769103
2018-07-21 23:05:00,478.5143036314889
2018-07-22 00:05:00,475.79680551923013
2018-07-22 01:05:00,466.31181202775076
2018-07-22 02:05:00,446.17927573361385
2018-07-22 03:05:00,435.7209779579934
2018-07-22 04:05:00,434.5914485947077
2018-07-22 05:05:00,413.8612256119511
2018-07-22 06:05:00,398.26012006342916
2018-07-22 07:05:00,373.91728473383023
2018-07-22 08:05:00,383.83497526136085
2018-07-22 09:05:00,414.66368361493676
2018-07-22 10:05:00,428.8185784582476
2018-07-22 11:05:00,445.9959509289838
2018-07-22 12:05:00,460.2951661585
2018-07-22 13:05:00,476.80419319963045
2018-07-22 14:05:00,471.4171896895906
2018-07-22 15:05:00,459.15704216492236
2018-07-22 16:05:00,463.8134092862843
2018-07-22 17:05:00,449.05163174570066
2018-07-22 18:05:00,446.89736472242197
2018-07-22 19:05:00,433.5081880523856
2018-07-22 20:05:00,435.7436616168651
2018-07-22 21:05:00,448.6771712999519
2018-07-22 22:05:00,434.75870473935703
2018-07-22 23:05:00,402.0363639270863
2018-07-23 00:05:00,400.9020007778838
2018-07-23 01:05:00,376.2808106261726
2018-07-23 02:05:00,364.4715394822383
2018-07-23 03:05:00,333.9261389492689
2018-07-23 04:05:00,327.8129421161606
2018-07-23 05:05:00,362.225142263443
2018-07-23 06:05:00,382.3092773424521
2018-07-23 07:05:00,391.15180566016215
2018-07-23 08:05:00,400.48264870965306
2018-07-23 09:05:00,418.1495591038176
2018-07-23 10:05:00,422.557813687377
2018-07-23 11:05:00,401.3982578849602
2018-07-23 12:05:00,431.77791196500584
2018-07-23 13:05:00,418.12244555543896
2018-07-23 14:05:00,407.0849781123201
2018-07-23 15:05:00,407.5853845740684
2018-07-23 16:05:00,411.27387201898216
2018-07-23 17:05:00,425.6266799973211
2018-07-23 18:05:00,432.7756883833524
2018-07-23 19:05:00,430.55914029327346
2018-07-23 20:05:00,449.45389911760896
2018-07-23 21:05:00,454.3095347992244
2018-07-23 22:05:00,454.4817582563719
2018-07-23 23:05:00,436.4574366980784
2018-07-24 00:05:00,433.2554455873417
2018-07-24 01:05:00,442.22790846794214
2018-07-24 02:05:00,464.2991080711604
2018-07-24 03:05:00,461.02236003612603
2018-07-24 04:05:00,442.7080189166956
2018-07-24 05:05:00,453.13991879690576
2018-07-24 06:05:00,450.33064030584626
2018-07-24 07:05:00,442.3744843916601
2018-07-24 08:05:00,458.4960069995453
2018-07-24 09:05:00,461.0624264137892
2018-07-24 10:05:00,456.37320514147996
2018-07-24 11:05:00,451.68979528729517
2018-07-24 12:05:00,459.52176925930536
2018-07-24 13:05:00,463.82934277725707
2018-07-24 14:05:00,459.8327434973935
2018-07-24 15:05:00,455.64814109599746
2018-07-24 16:05:00,448.1506741507489
2018-07-24 17:05:00,439.70560883343217
2018-07-24 18:05:00,458.64018918311535
2018-07-24 19:05:00,458.26455088029434
2018-07-24 20:05:00,459.52955507916715
2018-07-24 21:05:00,447.9628685863718
2018-07-24 22:05:00,453.85095759360513
2018-07-24 23:05:00,434.3050866148862
2018-07-25 00:05:00,430.06786092013255
2018-07-25 01:05:00,418.10792262104417
2018-07-25 02:05:00,408.64929069537135
2018-07-25 03:05:00,371.80711585932346
2018-07-25 04:05:00,336.55965861041125
2018-07-25 05:05:00,328.06602303118825
2018-07-25 06:05:00,346.2220655865107
2018-07-25 07:05:00,367.83914412662364
2018-07-25 08:05:00,392.4771975736819
2018-07-25 09:05:00,403.52024370395634
2018-07-25 10:05:00,412.6091725250865
2018-07-25 11:05:00,431.86374413985334
2018-07-25 12:05:00,444.3172927759902
2018-07-25 13:05:00,448.1484791688893
2018-07-25 14:05:00,443.66075464147843
2018-07-25 15:05:00,431.2049564499695
2018-07-25 16:05:00,433.66797568448914
2018-07-25 17:05:00,427.63303572812623
2018-07-25 18:05:00,414.2667542097723
2018-07-25 19:05:00,392.4668474246626
2018-07-25 20:05:00,389.0988844760341
2018-07-25 21:05:00,399.60616871461366
2018-07-25 22:05:00,383.09072256384616
2018-07-25 23:05:00,387.7796796319178
2018-07-26 00:05:00,403.80633445187505
2018-07-26 01:05:00,417.05740580441824
2018-07-26 02:05:00,429.2409609957592
2018-07-26 03:05:00,422.9002793467936
2018-07-26 04:05:00,413.07884868071324
2018-07-26 05:05:00,399.2234505246731
2018-07-26 06:05:00,374.3110153664152
2018-07-26 07:05:00,390.5505107137315
2018-07-26 08:05:00,413.25311457080267
2018-07-26 09:05:00,423.7229888578964
2018-07-26 10:05:00,433.20085026510094
2018-07-26 11:05:00,433.04910054105517
2018-07-26 12:05:00,427.3050163713367
2018-07-26 13:05:00,422.1377008219592
2018-07-26 14:05:00,419.2036770253828
2018-07-26 15:05:00,423.5217252947376
2018-07-26 16:05:00,421.3823139569311
2018-07-26 17:05:00,428.0718447233054
2018-07-26 18:05:00,431.60875274288696
2018-07-26 19:05:00,445.5412727364907
2018-07-26 20:05:00,441.46688477771403
2018-07-26 21:05:00,456.413508943508
2018-07-26 22:05:00,462.34254353692074
